Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,226,Equatorial Guinea,GNQ,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,193132741,193132741.02,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,258,French Polynesia,PYF,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,5677,5677.87,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,260,Fr. South Antarctic Terr.,ATF,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,468498,468498.63,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,292,Gibraltar,GIB,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,567990,567990.96,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,308,Grenada,GRD,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,11606,11606.33,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,324,Guinea,GIN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,6728,6728.76,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,417,Kyrgyzstan,KGZ,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,135,135.27,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,430,Liberia,LBR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,2099,2099.53,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,516,Namibia,NAM,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,32014,32014.29,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,626,Timor-Leste,TLS,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,144,144.38,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,716,Zimbabwe,ZWE,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,489375,489375.61,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,762,Tajikistan,TJK,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,87,87.87,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,860,Uzbekistan,UZB,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,17887,17887.59,,0
H5,2018,2018,2018,5,0,0,M,152,Chile,CHL,887,Yemen,YEM,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,,,11610,11610.45,,0
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,834,United Rep. of Tanzania,TZA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,276777,,276777.85,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,462,Maldives,MDV,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,555799,,555799.74,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,590540592,,590540592.95,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,486426135,,486426135.36,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,858,Uruguay,URY,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,105794628,,105794628.64,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,144,Sri Lanka,LKA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,8638530,,8638530.36,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,212,Dominica,DMA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,513297,,513297.85,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,480,Mauritius,MUS,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,595776,,595776.68,0
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,591,Panama,PAN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,160853134,,160853134.68,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,643,Russian Federation,RUS,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,806914725,,806914725.17,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,854,Burkina Faso,BFA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,66308,,66308,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,776,Tonga,TON,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,658777,,658777.8,0
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,882,Samoa,WSM,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,126430,,126430,0
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,566,Nigeria,NGA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,91196709,,91196709.16,0
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,996900695,,996900695.56,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,583,FS Micronesia,FSM,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,435177,,435177.5,0
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,670,Saint Vincent and the Grenadines,VCT,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,237714,,237714.32,0
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,42131902,,42131902.25,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,388,Jamaica,JAM,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,15388613,,15388613.27,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,87826357,,87826357.05,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,24,Angola,AGO,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,6654508,,6654508.54,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,580,N. Mariana Isds,MNP,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,597687,,597687.6,0
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,659,Saint Kitts and Nevis,KNA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,95168,,95168.75,0
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,466,Mali,MLI,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,1290190,,1290190.69,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,201187252,,201187252.08,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,191,Croatia,HRV,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,1811787,,1811787.77,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,32,Argentina,ARG,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,599913212,,599913212.532,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,204,Benin,BEN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,381016,,381016.2,0
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,178,Congo,COG,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,3617494,,3617494.53,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,52439532,,52439532.89,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,660,Anguilla,AIA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,69985034,,69985034.23,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,348,Hungary,HUN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,3115339,,3115339.57,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,586,Pakistan,PAK,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,20820017,,20820017.19,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,4,Afghanistan,AFG,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,114804,,114804,0
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,116,Cambodia,KHM,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,16224304,,16224304.08,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,442,Luxembourg,LUX,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,387219,,387219.57,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,558,Nicaragua,NIC,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,25848311,,25848311.59,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,40,Austria,AUT,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,79361361,,79361361.89,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,273984069,,273984069.562,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,533,Aruba,ABW,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,1757411,,1757411.99,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,1186034185,,1186034185.09,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,222,El Salvador,SLV,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,80292748,,80292748.53,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,140,Central African Rep.,CAF,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,10161,,10161.61,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,97724904,,97724904.21,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,504,Morocco,MAR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,16404005,,16404005.14,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,407368781,,407368781.187,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,690,Seychelles,SYC,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,133927,,133927.45,0
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,795452,,795452.22,0
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,577,"Other Africa, nes",F19,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,483920,,483920.87,0
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,124994839,,124994839.55,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,260,Fr. South Antarctic Terr.,ATF,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,2557217,,2557217.14,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,428,Latvia,LVA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,11563592,,11563592.74,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,804,Ukraine,UKR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,22615951,,22615951.31,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,122022915,,122022915.96,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,4696299468,,4696299468.9,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,646,Rwanda,RWA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,22175,,22175,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,674,San Marino,SMR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,191936,,191936.38,0
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,450,Madagascar,MDG,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,38073,,38073.22,0
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,12,Algeria,DZA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,29914323,,29914323.82,0
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,203,Czechia,CZE,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,12660173,,12660173.58,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,48,Bahrain,BHR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,11063851,,11063851.56,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,73897604,,73897604.25,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,682,Saudi Arabia,SAU,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,118978567,,118978567.97,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,60,Bermuda,BMU,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,224443,,224443,0
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,292,Gibraltar,GIB,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,5760,,5760,0
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,434,Libya,LBY,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,3030148,,3030148.54,0
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,531,Curaçao,CUW,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,1764641,,1764641.46,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,616,Poland,POL,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,74894424,,74894424.48,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,524,Nepal,NPL,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,298548,,298548.2,0
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,308,Grenada,GRD,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,352939,,352939.32,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,332,Haiti,HTI,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,3506132,,3506132.07,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,352,Iceland,ISL,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,3016990,,3016990.55,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,753553108,,753553108.14,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,800,Uganda,UGA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,58407,,58407.35,0
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,340,Honduras,HND,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,32623608,,32623608.65,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,796,Turks and Caicos Isds,TCA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,452476,,452476.36,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,508,Mozambique,MOZ,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,3104867,,3104867.61,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,219654484,,219654484.24,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,266,Gabon,GAB,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,804215,,804215.58,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,72,Botswana,BWA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,20530,,20530.36,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,68,Bolivia (Plurinational State of),BOL,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,1008367485,,1008367485.078,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,231,Ethiopia,ETH,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,155641,,155641.88,0
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,69229882,,69229882.05,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,364,Iran,IRN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,3275594,,3275594.2,0
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,148,Chad,TCD,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,1849128,,1849128,0
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,92,Br. Virgin Isds,VGB,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,167095,,167095,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,300,Greece,GRC,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,48742024,,48742024.126,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,620355825,,620355825.26,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,70,Bosnia Herzegovina,BIH,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,157194,,157194.72,0
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,180,Dem. Rep. of the Congo,COD,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,152779,,152779.7,0
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,831744765,,831744765.4,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,705,Slovenia,SVN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,4203083,,4203083.94,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,404,Kenya,KEN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,47005446,,47005446.34,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,860,Uzbekistan,UZB,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,91980,,91980.86,0
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,470,Malta,MLT,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,5354873,,5354873.14,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,120,Cameroon,CMR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,1668611,,1668611.82,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,360,Indonesia,IDN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,127618341,,127618341.33,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,380770681,,380770681.92,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,112,Belarus,BLR,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,6527412,,6527412.17,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,288,Ghana,GHA,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,25846340,,25846340.14,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,44,Bahamas,BHS,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,46734510,,46734510.36,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,496,Mongolia,MNG,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,1208016,,1208016.2,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,608,Philippines,PHL,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,158028155,,158028155.52,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,788,Tunisia,TUN,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,3141261,,3141261.7,0
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,818,Egypt,EGY,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,23077379,,23077379.78,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,196,Cyprus,CYP,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,3598407,,3598407.04,4
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,136,Cayman Isds,CYM,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,234148,,234148.85,0
H5,2019,2019,2019,5,0,0,X,152,Chile,CHL,398,Kazakhstan,KAZ,0,World,W00,C00,All CPCs,0,All MOTs,TOTAL,All Commodities,-1,N/A,0,-1,N/A,0,0,0,5335738,,5335738.28,4
